Year,Month,Day,co2,TotGlob,PPFD,Temp,Precip,Press,VPD,RH,Temp_Soil_1,swvl1
1975,1,18,380,6.76099226505032,12.2934286711901,-2.1128413461435,0.369778887872898,1000,-0.0541980584034365,93.6361704640298,3.08737802061697,0.418927768055698
1975,1,19,380,4.66130415517153,8.12834941445282,-0.346221890722929,0.955356417545853,1000,-0.113938365777375,98.5359919003375,2.01572875161663,0.400351669036922
1975,1,20,380,7.74500844755523,15.1341394862813,0.594856257857019,0.917755454807366,1000,-0.0381035025080247,97.2683601646761,2.57248162274267,0.394597799096004
1975,1,21,380,8.07570452856677,11.8895061244638,1.65116857667517,0.77148691258312,1000,-0.0219951756419864,92.5211782782242,2.99284408262223,0.395517184291327
1975,1,22,380,6.00220318813518,11.3824635733339,3.80960780119466,1.59708084753158,1000,-0.0038544740217003,94.9586076104321,3.22004053089994,0.40721715945235
1975,1,23,380,6.91680958131923,12.3287043983529,3.74980772831735,0.572979245918626,1000,0.0790001523092434,86.6892069863662,3.1561278880725,0.407604281184855
1975,1,24,380,10.2988109264996,20.6267138285483,2.65446459941334,1.0944178649794,1000,0.0067564834595783,92.3646810481413,3.13220855697261,0.402860804827403
1975,1,25,380,11.0129883697448,20.883851230952,0.940286072649032,0.181324664496011,1000,0.0492901468454867,95.1343109066133,3.07281727153863,0.3922266044552
1975,1,26,380,7.959122708798,12.7338169783588,-1.58770686966162,0.332792740406902,1000,0.0268879461605277,90.8715645798818,3.0005246965177,0.387524948426699
1975,1,27,380,12.3441048366336,23.7486887951041,-0.819699158515226,0.953331388919911,1000,-0.00653014325402389,86.7404866873654,3.16127306091502,0.384348534043412
1975,1,28,380,11.58495563707,22.4622486477268,-1.2905448018052,0.52421770383405,1000,0.135501495720293,81.5435166652381,3.1302320797526,0.381970942274761
1975,1,29,380,12.1157324607365,23.0972799260836,-2.31699303913556,0.326420550644102,1000,0.0237533582452204,80.4013289200534,3.24752226137385,0.374557649516288
1975,1,30,380,9.28006357441585,16.2945239512026,-1.8064014521297,0.403129932535875,1000,0.0489142205170713,87.2542231555147,3.41939608638057,0.374846905608842
