date,T,Rain,PPFD,TSA,TSB,MB,VPD,PPFD_max,CO2,SWP
1989-12-17,-6.0777025858561,0.0194947023880824,7.32871995996546,-2.76445363362628,-3.07456817626951,0.370636507868767,0.00210624962399976,57.3924270833333,380,0.0227617611695694
1989-12-18,-7.34898351033526,0.280344882374569,4.03715736993154,-2.73262252807615,-2.50499572753904,0.3708186596632,0.00208466522102727,31.7545197482639,380,0.0226818573608588
1989-12-19,1.40230712890627,0.206589927794691,2.34769269704819,-2.86721522013344,-2.36594111124672,0.4219012906154,0.0013231943502835,17.9338032769097,380,0.022620591550348
1989-12-20,-0.87379938761391,0.0543667889374433,14.166344473415,-1.60261637369789,-2.23252588907875,0.43549949179093,0.00738970140488467,105.950817708333,380,0.0229883543107753
1989-12-21,-4.60236841837563,0.105902020171319,15.6134973131462,-3.31226450602211,-2.15957107543943,0.417026045421759,0.00495439770657186,124.302381944444,380,0.0238416013664373
1989-12-22,-2.30708923339842,0.150463400321617,7.83471894082317,-3.07188390096026,-2.17777481079099,0.427486255764961,0.00243486465235761,60.6629342447917,380,0.0240722787758906
1989-12-23,-9.41421483357745,0.0177262698268047,9.60546990493492,-3.40970840454099,-2.19578653971352,0.42245801538229,0.00334367137649422,70.4181736111111,380,0.024298442838935
1989-12-24,-5.45001831054685,0.0732658352641617,6.55276166091142,-1.93322347005206,-2.12468948364256,0.41421590000391,0.00249870390559238,43.8328888888889,380,0.0241103008384412
1989-12-25,-2.6993698120117,0.0317376304413604,5.80841139145251,-2.15227355957029,-2.00398356119789,0.410615739723047,0.00214018746110845,48.8718055555556,380,0.0242310912176596
1989-12-26,1.96229832967125,0.0351383534156942,6.02474609468601,-2.41353327433266,-1.9563049316406,0.448931716382504,0.00144295633340488,48.5850243055556,380,0.0243326374163972
1989-12-27,1.19106063842776,0.0317775128072147,4.05351525972508,-1.56189320882159,-1.89800872802732,0.445636873443921,0.000873357311714196,30.5933117404514,380,0.0245589363228616
1989-12-28,-1.30593210856118,0.0131933841558407,6.96241973292386,-0.88323059082029,-1.77087249755857,0.428850995997588,0.00122054563486115,54.6281545138889,380,0.0247781188289738
1989-12-29,-1.58322626749672,0.00137113416087686,8.61886126687792,-0.964137776692686,-1.63391977945961,0.414727707703908,0.00113392329900876,60.6613420138889,380,0.025098390568736
1989-12-30,-2.94663085937498,0.000882300360179518,12.467675331416,-1.46888326009112,-1.53848368326821,0.407632134854794,0.00187492302493383,95.2697534722222,380,0.0253554346342773
1989-12-31,-2.91171874999998,0.00162130030645358,10.6388536533073,-1.79071782430011,-1.52018839518227,0.403476928671201,0.00305659093243134,80.5175694444445,380,0.0254424854419607
1990-01-01,-3.60781453450519,0.0105185476115821,6.44268545943719,-2.84026184082029,-1.56494878133136,0.401000007987022,0.00312470202769348,54.4471493055556,380,0.0253660958021606
1990-01-02,-6.12210820515948,0.00315851622723073,10.7127611748024,-4.67971013387042,-1.77081146240232,0.397507376968861,0.00418797194320887,81.1578559027778,380,0.0253069544844871
1990-01-03,-12.5109708150228,0.00144615570718543,18.2262010026155,-10.0809616088867,-3.53604482014972,0.395610878864924,0.00486768028038881,136.772414930556,380,0.0253674266700384
1990-01-04,-3.22464981079099,0.0960654080396732,5.80863190922914,-4.35536931355792,-4.94800542195636,0.395468110839526,0.00302020974286432,46.5323541666667,380,0.0257996231543737
1990-01-05,-0.474211120605446,0.00280553846465637,7.75176759855836,-1.3214172363281,-2.59160207112628,0.39380735407273,0.00209670158886465,55.0766145833333,380,0.0265663454497768
1990-01-06,-0.710000101725238,0.00230876792765381,8.43380668410548,0.0320271809896061,-2.1681706746419,0.390006554623445,0.00192085058324537,57.1438993055556,380,0.026229586885646
1990-01-07,-1.33720245361326,0.0648220304266071,6.78903743556694,-1.21273015340167,-1.88673502604164,0.385370294253031,0.00218651794277158,52.1092552083333,380,0.0260662376703162
1990-01-08,-0.150386555989561,0.0301855764632819,7.27479202242251,-0.691740417480446,-1.74443537394203,0.383106209337711,0.00222947345026386,49.4422934027778,380,0.0263162042194088
1990-01-09,-2.29237340291339,0.283722562196923,17.7754124436555,-0.702515665690081,-1.59683710734047,0.380769558250904,0.0033185216113692,128.415788194444,380,0.0266731549628142
1990-01-10,-2.02731933593748,0.0933550351097286,24.4550642711498,-0.796863301595029,-1.48838272094724,0.378988901774089,0.00528595977883034,171.930111111111,380,0.0270025905728942
